Number of Episodes,Rewards
30480,-24.611542840000002
30510,-24.581367200000003
30540,-24.80735258
30570,-24.71275682
30600,-25.217284
30630,-25.668970079999998
30660,-26.215098840000003
30690,-26.4237362
30720,-26.5896136
30750,-26.5033405
30780,-26.37640206
30810,-26.450584199999998
30840,-26.422476959999997
30870,-26.24865684
30900,-26.25659686
30930,-26.432398300000003
30960,-26.701602640000004
30990,-26.51394126
31020,-26.65510408
31050,-26.011562360000003
31080,-25.508130320000003
31110,-25.74912656
31140,-26.038376619999998
31170,-26.0753795
31200,-26.245466219999997
31230,-26.23191742
31260,-25.8477589
31290,-25.97885754
31320,-26.14182356
31350,-25.630922440000003
31380,-25.4915777
31410,-25.25648838
31440,-25.29077144
31470,-25.904868060000002
31500,-25.859634180000004
31530,-25.76996198
31560,-25.794966979999998
31590,-25.830076099999996
31620,-25.869884099999997
31650,-26.16930558
31680,-25.63960278
31710,-25.5757847
31740,-26.352917799999997
31770,-26.161314799999996
31800,-26.320240579999997
31830,-25.143880439999997
31860,-25.397536600000002
31890,-25.078059560000003
31920,-25.11812682
31950,-25.412978380000002
31980,-25.561761560000004
32010,-26.08169178
32040,-25.7172544
32070,-25.627653100000003
32100,-25.227750580000006
32130,-24.805381920000002
32160,-24.408503440000004
32190,-24.68644632
32220,-24.87457832
32250,-24.914315860000002
32280,-25.167619880000004
32310,-25.361910300000005
32340,-25.899002839999998
32370,-25.6806035
32400,-25.609410920000002
32430,-25.46186768
32460,-25.16601814
32490,-25.362407800000003
32520,-25.793780160000004
32550,-25.839543780000003
32580,-26.20645898
32610,-26.12167356
32640,-25.93062966
32670,-26.09584834
32700,-26.427399440000002
32730,-26.421437220000005
32760,-26.430961340000003
32790,-26.60692334
32820,-25.905679440000004
32850,-25.82399834
32880,-25.884416560000002
32910,-25.799577040000003
32940,-25.94703262
32970,-25.58619034
33000,-25.687697020000005
33030,-25.522713120000002
33060,-25.49633754
33090,-25.518978419999996
33120,-25.4610997
33150,-25.06633746
33180,-25.18791172
33210,-25.41459366
33240,-24.665769580000003
33270,-24.85295744
33300,-24.56417556
33330,-24.38465612
33360,-24.449739079999997
33390,-24.53616784
33420,-24.11415274
33450,-23.53205724
33480,-23.37164956
33510,-22.7134406
33540,-23.189678880000002
33570,-23.325107739999996
33600,-23.392836199999998
33630,-23.65839382
33660,-23.3549742
33690,-23.46193096
33720,-23.31170992
33750,-23.01938472
33780,-23.773707840000004
33810,-23.491207660000004
33840,-22.856856920000002
33870,-22.76834212
33900,-23.37413692
33930,-23.7471594
33960,-23.890626400000002
