#{"t_start": 1651713549.0551136, "env_id": null}
r,l,t
-22.51897,15,11.363642
-4.721881,15,11.383694
-31.308856,15,11.395761
-26.777416,15,11.403784
-36.324649,15,11.415835
-29.442686,15,11.423849
-29.613153,15,11.443928
-17.95372,15,11.455992
-19.698458,15,11.464012
-98.438779,15,11.476069
-42.846881,15,11.494125
-43.830096,15,11.50417
-18.337175,15,11.516223
-18.62112,15,11.524237
-35.534031,15,11.536291
-45.418485,15,11.554407
-38.125725,15,11.564449
-198.438423,15,11.576535
-23.695725,15,11.584548
-61.963236,15,11.596615
-61.390567,15,11.614671
-11.860117,15,11.6247
-106.041668,15,11.636769
-40.106187,15,11.644807
-77.841074,15,11.656871
-14.630182,15,11.674927
-17.387675,15,11.684962
-49.557588,15,11.697049
-68.628173,15,11.705086
-25.210519,15,11.71717
-124.822494,15,11.73528
-21.530498,15,11.74532
-74.266753,15,11.760945
-37.802314,15,11.776567
-192.609554,15,11.792197
-142.579063,15,11.807808
-15.96906,15,11.823447
-25.114202,15,11.839051
-38.442891,15,11.845561
-39.602136,15,11.861214
-22.252156,15,11.876806
-47.374922,15,11.876806
-67.170176,15,11.892427
-72.097345,15,11.908048
-24.512214,15,11.923669
-87.051183,15,11.939291
-62.729904,15,11.945795
-204.568951,15,11.961419
-33.262838,15,11.961419
-123.505923,15,11.97704
-47.225404,15,11.992661
-46.88626,15,12.008285
-70.983907,15,12.023904
-49.834267,15,12.023904
-28.943866,15,12.046032
-14.280737,15,12.061656
-19.029882,15,12.061656
-41.800567,15,12.077277
-100.157427,15,12.092898
-115.283943,15,12.108531
-133.347986,15,12.124141
-50.185563,15,12.124141
-64.477639,15,12.146283
-104.348508,15,12.146283
-51.875581,15,12.161906
-86.506869,15,12.177528
-53.691588,15,12.193149
-39.486942,15,12.20877
-57.893989,15,12.20877
-28.713987,15,12.224391
-76.82105,15,12.246549
-34.090981,15,12.246549
-86.68371,15,12.262172
-52.859508,15,12.2778
-69.218032,15,12.293416
-49.134226,15,12.309037
-22.964936,15,12.309037
-53.050905,15,12.324658
-35.882155,15,12.346783
-88.504548,15,12.346783
-19.240248,15,12.362406
-50.899604,15,12.378028
-65.544075,15,12.39365
-21.085707,15,12.39365
-67.356764,15,12.409286
-83.115113,15,12.424893
-34.169151,15,12.440526
-31.021103,15,12.447029
-17.565031,15,12.462674
-36.338085,15,12.478274
-62.592005,15,12.478274
-29.186433,15,12.493895
-29.440375,15,12.509516
-124.046812,15,12.525138
-31.262397,15,12.540759
-38.962918,15,12.547263
-13.457531,15,12.562887
-72.866321,15,12.578527
-11.135545,15,12.578527
-141.837408,15,12.594129
-142.5032,15,12.609751
-30.644831,15,12.625371
-27.122574,15,12.625371
-66.542582,15,12.647496
-36.568242,15,12.66312
-125.259065,15,12.863592
-42.717237,15,12.879212
-12.774543,15,12.894834
-71.912416,15,12.910455
-28.293018,15,12.926076
-37.95618,15,12.926076
-38.99882,15,12.948203
-112.493868,15,12.963828
-56.084283,15,12.963828
-16.77643,15,12.979449
-8.502362,15,12.99507
-68.853109,15,13.010692
-120.721991,15,13.010692
-19.420764,15,13.026312
-20.641079,15,13.048436
-27.001568,15,13.048436
-50.172466,15,13.06406
-33.81499,15,13.079681
-69.028668,15,13.095303
-78.485427,15,13.095303
-13.076435,15,13.110924
-51.80673,15,13.126545
-59.084717,15,13.142168
-18.21328,15,13.148672
-122.035978,15,13.164296
-32.567861,15,13.179918
-141.707547,15,13.195539
-45.359128,15,13.195539
-35.634253,15,13.21116
-33.005019,15,13.226781
-74.060629,15,13.242415
-31.472264,15,13.24892
-33.574688,15,13.264544
-19.972577,15,13.280185
-45.24579,15,13.280185
-155.247044,15,13.295786
-51.891468,15,13.311422
-85.954091,15,13.327029
-26.569146,15,13.34265
-68.755999,15,13.349154
-48.345353,15,13.364778
-16.027083,15,13.364778
-20.191402,15,13.3804
-24.281048,15,13.396021
-77.460264,15,13.411642
-100.74056,15,13.427271
-19.698085,15,13.427271
-33.385675,15,13.449396
-53.177675,15,13.449396
-36.314798,15,13.46502
-11.717653,15,13.480641
-84.737253,15,13.496264
-61.831502,15,13.496264
-25.850056,15,13.511884
-108.690149,15,13.527506
-70.07324,15,13.543126
-84.225961,15,13.551651
-42.576698,15,13.561743
-61.605218,15,13.571778
-79.109883,15,13.58985
-15.739603,15,13.601949
-53.345961,15,13.611979
-25.682207,15,13.622048
-39.298967,15,13.632092
-24.349003,15,13.642147
-18.612278,15,13.652187
-36.087616,15,13.670269
-30.423527,15,13.682342
-51.445084,15,13.690355
-19.810132,15,13.70241
-15.152291,15,13.71244
-110.73973,15,13.722496
-33.667636,15,13.732524
-132.92961,15,13.750612
-18.834273,15,13.76064
-92.174801,15,13.772702
-18.617281,15,13.78276
-17.917373,15,13.792789
-40.328824,15,13.802919
-48.671575,15,13.812947
-40.671905,15,13.822999
-30.174948,15,13.841111
-61.151679,15,13.853155
-18.473111,15,13.863299
-70.883257,15,13.873332
-22.787383,15,13.884084
-133.42151,15,13.894113
-30.122002,15,13.904206
-26.781113,15,13.914247
-16.001973,15,13.932321
-80.844061,15,13.944395
-29.753955,15,13.95444
-68.329618,15,13.964548
-66.573118,15,13.974576
-35.924269,15,13.984678
-61.233895,15,13.994707
-19.399082,15,14.012775
-58.109644,15,14.022864
-25.938289,15,14.03491
-19.992203,15,14.044995
-18.367317,15,14.055035
-126.918232,15,14.065125
-84.109261,15,14.075151
-71.280002,15,14.085242
-51.922768,15,14.103343
-83.851348,15,14.115396
-84.211854,15,14.125452
-31.887236,15,14.135479
-53.341475,15,14.145535
-72.274665,15,14.155565
-54.190766,15,14.165657
-69.198827,15,14.175687
