#{"t_start": 1651711458.952147, "env_id": null}
r,l,t
-7.702293,90,76.624183
-21.920375,90,76.704511
-53.006029,90,76.784838
-16.676473,90,76.865183
-28.744588,90,76.945552
-17.829041,90,77.025912
-13.802572,90,77.10645
-20.550151,90,77.388128
-22.816222,90,77.468649
-66.535925,90,77.549127
-23.503178,90,77.639465
-20.519013,90,77.72193
-24.753588,90,77.802217
-34.629753,90,77.882633
-22.946618,90,77.963084
-29.826713,90,78.043494
-50.433614,90,78.123874
-22.199192,90,78.212301
-28.388577,90,78.29041
-27.466569,90,78.375044
-17.213365,90,78.459662
-27.282925,90,78.528699
-34.524734,90,78.613339
-23.942747,90,78.701745
-21.181472,90,78.775738
-11.910897,90,78.860376
-27.311294,90,78.929368
-19.184964,90,79.013978
-32.013207,90,79.107709
-14.213293,90,79.192343
-65.180159,90,79.489385
-37.498059,90,79.587844
-28.119647,90,79.670442
-22.720896,90,79.748835
-23.229411,90,79.819213
-19.682643,90,79.90165
-16.673758,90,79.980105
-30.655047,90,80.060584
-29.110441,90,80.133258
-55.728035,90,80.213665
-24.924456,90,80.294233
-66.599419,90,80.364649
-22.87964,90,80.445007
-67.332534,90,80.525458
-21.342241,90,80.595881
-30.941731,90,80.676316
-24.096621,90,80.755425
-21.012316,90,80.825792
-40.481047,90,80.908225
-17.287086,90,80.986562
-16.763671,90,81.06688
-28.694472,90,81.147219
-11.446845,90,81.227413
-19.622872,90,81.509452
-47.29687,90,81.589955
-17.979629,90,81.682498
-34.277814,90,81.762821
-27.709799,90,81.843144
-19.673962,90,81.931584
-27.24815,90,82.011888
-26.958987,90,82.092338
-26.321432,90,82.17269
-25.243661,90,82.264989
-30.643573,90,82.345201
-14.037852,90,82.419082
-23.505947,90,82.503695
-42.657798,90,82.581805
-14.992816,90,82.666446
-32.925633,90,82.751033
-22.235285,90,82.835672
-28.597876,90,82.920257
-30.689995,90,83.004868
-10.038841,90,83.083009
-27.908918,90,83.167591
-10.582567,90,83.252223
-25.957501,90,83.552929
-25.177344,90,83.65884
-15.703415,90,83.769777
-22.900364,90,83.850323
-71.32305,90,83.930801
-29.854013,90,84.021777
-18.852668,90,84.102176
-24.933409,90,84.182602
-51.424921,90,84.263186
-24.532332,90,84.344244
-27.463697,90,84.433033
-16.955286,90,84.513456
-26.894042,90,84.585763
-18.353869,90,84.666243
-15.669909,90,84.746705
-37.235662,90,84.827221
-23.26608,90,84.897614
-32.368187,90,84.978182
-17.739771,90,85.058606
-26.29918,90,85.139195
-23.659479,90,85.209688
-24.355396,90,85.290128
-32.174984,90,85.370675
-39.496825,90,85.650668
-20.091012,90,85.73342
-45.143041,90,85.832061
-25.262961,90,85.902472
-12.768912,90,85.982872
-20.710554,90,86.063336
